datetime,traffic_volume,avg_speed,weather,temperature,rain_intensity,event,accident,vehicle_type,hour,day_of_week,congestion_level,location_id
2017-08-10 03:00:00,220.0,58.0,Mist,289.55,0.0,0,0,bike,3,3,Medium,1
2017-08-10 03:00:00,221.0,57.9,Rain,289.55,0.0,0,0,bus,3,3,Medium,1
2017-08-10 04:00:00,275.0,52.5,Fog,288.95,0.0,0,0,bus,4,3,Medium,1
2017-08-10 04:00:00,226.0,57.4,Mist,288.95,0.0,0,0,bus,4,3,Medium,1
2017-08-10 05:00:00,284.0,51.599999999999994,Mist,288.99,0.0,0,0,car,5,3,Medium,1
2017-08-10 05:00:00,258.0,54.2,Fog,288.99,0.0,0,0,bike,5,3,Medium,1
2017-08-10 06:00:00,295.0,50.5,Mist,289.15,0.0,0,0,car,6,3,Medium,1
2017-08-10 06:00:00,265.0,53.5,Fog,289.15,0.0,0,0,bike,6,3,Medium,1
2017-08-10 07:00:00,293.0,50.7,Mist,289.29,0.0,0,0,bus,7,3,Medium,1
2017-08-10 07:00:00,309.0,49.099999999999994,Fog,289.29,0.0,0,0,bus,7,3,Medium,1
2017-08-10 08:00:00,294.0,50.599999999999994,Mist,289.72,0.0,1,0,bike,8,3,Medium,1
2017-08-10 09:00:00,294.0,50.599999999999994,Mist,290.5,0.0,1,0,car,9,3,Medium,1
2017-08-10 10:00:00,302.0,49.8,Clouds,291.02,0.0,0,0,car,10,3,Medium,1
2017-08-10 11:00:00,299.0,50.099999999999994,Mist,291.94,0.0,0,0,bike,11,3,Medium,1
2017-08-10 12:00:00,316.0,48.4,Clouds,293.28,0.0,0,0,car,12,3,Medium,1
2017-08-10 13:00:00,352.0,44.8,Clouds,294.29,0.0,0,0,bike,13,3,Medium,1
2017-08-10 14:00:00,384.0,41.599999999999994,Clouds,294.79,0.0,0,0,bike,14,3,Medium,1
2017-08-10 15:00:00,342.0,45.8,Rain,295.01,0.0,0,0,bus,15,3,Medium,1
2017-08-10 16:00:00,385.0,41.5,Clouds,294.88,0.0,0,0,car,16,3,Medium,1
2017-08-10 17:00:00,379.0,42.1,Clouds,294.86,0.0,0,0,bike,17,3,Medium,1
2017-08-10 18:00:00,378.0,42.199999999999996,Clouds,295.01,0.0,1,0,bus,18,3,Medium,1
2017-08-10 19:00:00,425.0,37.5,Clouds,295.36,0.0,1,0,bus,19,3,High,1
2017-08-10 20:00:00,429.0,37.099999999999994,Clouds,294.08,0.0,0,0,bike,20,3,High,1
2017-08-10 21:00:00,432.0,36.8,Clouds,292.62,0.0,0,0,bus,21,3,High,1
2017-08-10 22:00:00,420.0,38.0,Clear,291.28,0.0,0,0,bus,22,3,High,1
2017-08-10 23:00:00,461.0,33.9,Clouds,290.22,0.0,0,0,bike,23,3,High,1
2017-08-11 00:00:00,210.0,59.0,Mist,289.75,0.0,0,0,bus,0,4,Medium,1
2017-08-11 01:00:00,244.0,55.599999999999994,Mist,289.29,0.0,0,0,bus,1,4,Medium,1
2017-08-11 02:00:00,269.0,53.099999999999994,Mist,288.35,0.0,0,0,bike,2,4,Medium,1
2017-08-11 03:00:00,250.0,55.0,Mist,287.55,0.0,0,0,car,3,4,Medium,1
2017-08-11 03:00:00,262.0,53.8,Fog,287.55,0.0,0,0,bus,3,4,Medium,1
2017-08-11 04:00:00,255.0,54.5,Mist,287.29,0.0,0,0,bike,4,4,Medium,1
2017-08-11 04:00:00,282.0,51.8,Fog,287.29,0.0,0,0,bus,4,4,Medium,1
2017-08-11 05:00:00,252.0,54.8,Mist,286.95,0.0,0,0,car,5,4,Medium,1
2017-08-11 05:00:00,254.0,54.599999999999994,Fog,286.95,0.0,0,0,bus,5,4,Medium,1
2017-08-11 06:00:00,282.0,51.8,Mist,286.68,0.0,0,0,car,6,4,Medium,1
2017-08-11 06:00:00,250.0,55.0,Fog,286.68,0.0,0,0,car,6,4,Medium,1
2017-08-11 07:00:00,289.0,51.099999999999994,Fog,286.79,0.0,0,0,car,7,4,Medium,1
2017-08-11 07:00:00,268.0,53.2,Mist,286.79,0.0,0,0,car,7,4,Medium,1
2017-08-11 08:00:00,286.0,51.4,Mist,287.5,0.0,1,0,car,8,4,Medium,1
2017-08-11 08:00:00,295.0,50.5,Fog,287.5,0.0,1,0,bike,8,4,Medium,1
2017-08-11 09:00:00,337.0,46.3,Mist,289.08,0.0,1,0,bus,9,4,Medium,1
2017-08-11 10:00:00,292.0,50.8,Clear,291.08,0.0,0,0,bike,10,4,Medium,1
2017-08-11 11:00:00,302.0,49.8,Clear,293.81,0.0,0,0,car,11,4,Medium,1
2017-08-11 12:00:00,348.0,45.199999999999996,Clouds,295.35,0.0,0,0,bike,12,4,Medium,1
2017-08-11 13:00:00,365.0,43.5,Clear,296.15,0.0,0,0,car,13,4,Medium,1
2017-08-11 14:00:00,362.0,43.8,Clear,296.16,0.0,0,0,car,14,4,Medium,1
2017-08-11 15:00:00,356.0,44.4,Clear,297.15,0.0,0,0,bus,15,4,Medium,1
2017-08-11 16:00:00,394.0,40.599999999999994,Clouds,297.75,0.0,0,0,bus,16,4,Medium,1
2017-08-11 17:00:00,408.0,39.199999999999996,Clouds,298.15,0.0,0,0,bike,17,4,High,1
2017-08-11 18:00:00,370.0,43.0,Rain,297.43,0.0,1,0,bus,18,4,Medium,1
2017-08-11 19:00:00,407.0,39.3,Clear,297.23,0.0,1,0,bike,19,4,High,1
2017-08-11 20:00:00,417.0,38.3,Clouds,295.89,0.0,0,0,bus,20,4,High,1
2017-08-11 21:00:00,458.0,34.199999999999996,Rain,293.62,0.0,0,0,car,21,4,High,1
2017-08-11 22:00:00,468.0,33.199999999999996,Clouds,291.62,0.0,0,0,car,22,4,High,1
2017-08-11 23:00:00,443.0,35.699999999999996,Clear,289.95,0.0,0,0,bike,23,4,High,1
2017-08-12 00:00:00,217.0,58.3,Mist,289.48,0.0,0,0,bike,0,5,Medium,1
2017-08-12 01:00:00,247.0,55.3,Mist,288.82,0.0,0,0,car,1,5,Medium,1
2017-08-12 02:00:00,251.0,54.9,Clouds,288.22,0.0,0,0,car,2,5,Medium,1
2017-08-12 03:00:00,250.0,55.0,Clear,287.22,0.0,0,0,bus,3,5,Medium,1
2017-08-12 04:00:00,284.0,51.599999999999994,Mist,286.43,0.0,0,0,bike,4,5,Medium,1
2017-08-12 05:00:00,246.0,55.4,Mist,285.44,0.0,0,0,car,5,5,Medium,1
2017-08-12 06:00:00,268.0,53.2,Mist,285.02,0.0,0,0,bus,6,5,Medium,1
2017-08-12 07:00:00,320.0,48.0,Mist,284.82,0.0,0,0,car,7,5,Medium,1
2017-08-12 08:00:00,282.0,51.8,Clear,286.55,0.0,1,0,bike,8,5,Medium,1
2017-08-12 09:00:00,338.0,46.199999999999996,Clear,290.15,0.0,1,0,car,9,5,Medium,1
2017-08-12 10:00:00,347.0,45.3,Clear,292.86,0.0,0,0,bike,10,5,Medium,1
2017-08-12 11:00:00,349.0,45.1,Clear,295.02,0.0,0,0,car,11,5,Medium,1
2017-08-12 12:00:00,325.0,47.5,Clear,296.48,0.0,0,0,bike,12,5,Medium,1
2017-08-12 13:00:00,351.0,44.9,Clear,297.51,0.0,0,0,bike,13,5,Medium,1
2017-08-12 14:00:00,342.0,45.8,Clouds,298.08,0.0,0,0,bike,14,5,Medium,1
2017-08-12 15:00:00,360.0,44.0,Clouds,298.15,0.0,0,0,bus,15,5,Medium,1
2017-08-12 16:00:00,357.0,44.3,Clouds,298.94,0.0,0,0,bus,16,5,Medium,1
2017-08-12 17:00:00,414.0,38.599999999999994,Clouds,298.62,0.0,0,0,bus,17,5,High,1
2017-08-12 18:00:00,377.0,42.3,Clouds,298.35,0.0,1,0,car,18,5,Medium,1
2017-08-12 19:00:00,403.0,39.699999999999996,Clouds,297.75,0.0,1,0,bike,19,5,High,1
2017-08-12 20:00:00,419.0,38.099999999999994,Clouds,295.65,0.0,0,0,bus,20,5,High,1
2017-08-12 21:00:00,410.0,39.0,Clouds,293.35,0.0,0,0,bike,21,5,High,1
2017-08-12 22:00:00,416.0,38.4,Clouds,291.69,0.0,0,0,car,22,5,High,1
2017-08-12 23:00:00,479.0,32.099999999999994,Clear,290.49,0.0,0,0,bus,23,5,High,1
2017-08-13 00:00:00,221.0,57.9,Clear,290.02,0.0,0,0,car,0,6,Medium,1
2017-08-13 01:00:00,268.0,53.2,Clear,288.89,0.0,0,0,bus,1,6,Medium,1
2017-08-13 02:00:00,265.0,53.5,Clear,288.16,0.0,0,0,bike,2,6,Medium,1
2017-08-13 03:00:00,270.0,53.0,Clear,287.89,0.0,0,0,bus,3,6,Medium,1
2017-08-13 04:00:00,274.0,52.599999999999994,Clear,287.69,0.0,0,0,bus,4,6,Medium,1
2017-08-13 05:00:00,286.0,51.4,Clear,287.69,0.0,0,0,bike,5,6,Medium,1
2017-08-13 06:00:00,265.0,53.5,Clouds,287.95,0.0,0,0,car,6,6,Medium,1
2017-08-13 07:00:00,271.0,52.9,Rain,288.66,0.0,0,0,bus,7,6,Medium,1
2017-08-13 08:00:00,288.0,51.2,Drizzle,289.22,0.0,1,0,bus,8,6,Medium,1
2017-08-13 09:00:00,327.0,47.3,Rain,290.01,0.0,1,0,bike,9,6,Medium,1
2017-08-13 09:00:00,334.0,46.6,Thunderstorm,290.01,0.0,1,0,bus,9,6,Medium,1
2017-08-13 10:00:00,307.0,49.3,Clouds,290.72,0.0,0,0,car,10,6,Medium,1
2017-08-13 11:00:00,339.0,46.1,Clouds,292.07,0.0,0,0,bus,11,6,Medium,1
2017-08-13 12:00:00,357.0,44.3,Clouds,293.35,0.0,0,0,car,12,6,Medium,1
2017-08-13 13:00:00,368.0,43.199999999999996,Rain,293.86,0.0,0,0,bus,13,6,Medium,1
2017-08-13 13:00:00,352.0,44.8,Drizzle,293.86,0.0,0,0,bike,13,6,Medium,1
2017-08-13 14:00:00,389.0,41.099999999999994,Rain,293.86,0.0,0,0,car,14,6,Medium,1
2017-08-13 15:00:00,372.0,42.8,Rain,293.65,0.0,0,0,bus,15,6,Medium,1
2017-08-13 16:00:00,412.0,38.8,Rain,292.95,0.0,0,0,bus,16,6,High,1
2017-08-13 17:00:00,401.0,39.9,Thunderstorm,292.99,0.0,0,0,bus,17,6,High,1
2017-08-13 18:00:00,401.0,39.9,Thunderstorm,293.79,0.0,1,0,bike,18,6,High,1
2017-08-13 19:00:00,401.0,39.9,Rain,293.68,0.0,1,0,bike,19,6,High,1
2017-08-13 19:00:00,395.0,40.5,Thunderstorm,293.68,0.0,1,0,car,19,6,Medium,1
2017-08-13 20:00:00,409.0,39.099999999999994,Rain,293.15,0.0,0,0,car,20,6,High,1
2017-08-13 20:00:00,447.0,35.3,Thunderstorm,293.15,0.0,0,0,bus,20,6,High,1
2017-08-13 21:00:00,458.0,34.199999999999996,Rain,292.08,0.0,0,0,bus,21,6,High,1
2017-08-13 22:00:00,461.0,33.9,Rain,291.94,0.0,0,0,bike,22,6,High,1
2017-08-13 22:00:00,451.0,34.9,Thunderstorm,291.94,0.0,0,0,bike,22,6,High,1
2017-08-13 23:00:00,479.0,32.099999999999994,Thunderstorm,291.65,0.0,0,0,car,23,6,High,1
2017-08-13 23:00:00,455.0,34.5,Rain,291.65,0.0,0,0,bus,23,6,High,1
2017-08-14 00:00:00,191.0,60.9,Thunderstorm,290.61,0.0,0,0,car,0,0,Low,1
2017-08-14 00:00:00,194.0,60.599999999999994,Mist,290.61,0.0,0,0,bike,0,0,Low,1
2017-08-14 00:00:00,222.0,57.8,Rain,290.61,0.0,0,0,car,0,0,Medium,1
2017-08-14 01:00:00,238.0,56.2,Rain,290.44,0.0,0,0,car,1,0,Medium,1
2017-08-14 01:00:00,198.0,60.2,Mist,290.44,0.0,0,0,car,1,0,Low,1
2017-08-14 01:00:00,200.0,60.0,Thunderstorm,290.44,0.0,0,0,car,1,0,Low,1
2017-08-14 02:00:00,217.0,58.3,Rain,290.02,0.0,0,0,car,2,0,Medium,1
2017-08-14 02:00:00,224.0,57.599999999999994,Mist,290.02,0.0,0,0,bus,2,0,Medium,1
2017-08-14 03:00:00,241.0,55.9,Rain,289.82,0.0,0,0,bus,3,0,Medium,1
2017-08-14 04:00:00,250.0,55.0,Rain,289.72,0.0,0,0,bike,4,0,Medium,1
2017-08-14 04:00:00,212.0,58.8,Mist,289.72,0.0,0,0,car,4,0,Medium,1
2017-08-14 05:00:00,227.0,57.3,Rain,289.79,0.0,0,0,car,5,0,Medium,1
2017-08-14 06:00:00,242.0,55.8,Rain,289.58,0.0,0,0,bike,6,0,Medium,1
2017-08-14 06:00:00,248.0,55.2,Mist,289.58,0.0,0,0,car,6,0,Medium,1
2017-08-14 06:00:00,279.0,52.099999999999994,Drizzle,289.58,0.0,0,0,bike,6,0,Medium,1
2017-08-14 07:00:00,298.0,50.2,Mist,289.44,0.0,0,0,bike,7,0,Medium,1
2017-08-14 07:00:00,241.0,55.9,Drizzle,289.44,0.0,0,0,car,7,0,Medium,1
2017-08-14 08:00:00,276.0,52.4,Mist,289.95,0.0,1,0,bike,8,0,Medium,1
2017-08-14 09:00:00,281.0,51.9,Mist,290.22,0.0,1,0,bike,9,0,Medium,1
2017-08-14 10:00:00,312.0,48.8,Rain,291.15,0.0,0,0,bus,10,0,Medium,1
2017-08-14 11:00:00,339.0,46.1,Mist,291.44,0.0,0,0,bike,11,0,Medium,1
2017-08-14 12:00:00,306.0,49.4,Clouds,292.41,0.0,0,0,bus,12,0,Medium,1
2017-08-14 13:00:00,322.0,47.8,Clouds,292.69,0.0,0,0,bus,13,0,Medium,1
2017-08-14 14:00:00,352.0,44.8,Clouds,293.51,0.0,0,0,bus,14,0,Medium,1
2017-08-14 15:00:00,365.0,43.5,Clouds,293.94,0.0,0,0,bus,15,0,Medium,1
2017-08-14 16:00:00,373.0,42.699999999999996,Clouds,295.35,0.0,0,0,bus,16,0,Medium,1
2017-08-14 17:00:00,363.0,43.699999999999996,Clouds,295.92,0.0,0,0,bus,17,0,Medium,1
2017-08-14 18:00:00,408.0,39.199999999999996,Clouds,296.0,0.0,1,0,bus,18,0,High,1
2017-08-14 19:00:00,361.0,43.9,Clouds,295.69,0.0,1,0,car,19,0,Medium,1
2017-08-14 20:00:00,410.0,39.0,Rain,295.15,0.0,0,0,bus,20,0,High,1
2017-08-14 21:00:00,409.0,39.099999999999994,Clouds,293.29,0.0,0,0,bus,21,0,High,1
2017-08-14 22:00:00,432.0,36.8,Clouds,291.55,0.0,0,0,bus,22,0,High,1
2017-08-14 23:00:00,447.0,35.3,Fog,290.65,0.0,0,0,bus,23,0,High,1
2017-08-14 23:00:00,404.0,39.599999999999994,Mist,290.65,0.0,0,0,bus,23,0,High,1
2017-08-15 00:00:00,215.0,58.5,Fog,289.69,0.0,0,0,bus,0,1,Medium,1
2017-08-15 01:00:00,213.0,58.7,Mist,288.95,0.0,0,0,bike,1,1,Medium,1
2017-08-15 01:00:00,244.0,55.599999999999994,Fog,288.95,0.0,0,0,bike,1,1,Medium,1
2017-08-15 02:00:00,222.0,57.8,Mist,288.15,0.0,0,0,bus,2,1,Medium,1
2017-08-15 02:00:00,234.0,56.599999999999994,Fog,288.15,0.0,0,0,bike,2,1,Medium,1
2017-08-15 03:00:00,211.0,58.9,Mist,287.82,0.0,0,0,bus,3,1,Medium,1
2017-08-15 03:00:00,246.0,55.4,Fog,287.82,0.0,0,0,bus,3,1,Medium,1
2017-08-15 04:00:00,238.0,56.2,Fog,287.36,0.0,0,0,bike,4,1,Medium,1
2017-08-15 04:00:00,245.0,55.5,Mist,287.36,0.0,0,0,car,4,1,Medium,1
2017-08-15 05:00:00,228.0,57.2,Mist,286.96,0.0,0,0,bike,5,1,Medium,1
2017-08-15 05:00:00,252.0,54.8,Fog,286.96,0.0,0,0,bus,5,1,Medium,1
2017-08-15 06:00:00,271.0,52.9,Mist,287.29,0.0,0,0,car,6,1,Medium,1
2017-08-15 06:00:00,263.0,53.7,Drizzle,287.29,0.0,0,0,bus,6,1,Medium,1
2017-08-15 06:00:00,282.0,51.8,Fog,287.29,0.0,0,0,car,6,1,Medium,1
2017-08-15 07:00:00,281.0,51.9,Mist,286.82,0.0,0,0,car,7,1,Medium,1
2017-08-15 07:00:00,248.0,55.2,Fog,286.82,0.0,0,0,bus,7,1,Medium,1
2017-08-15 08:00:00,291.0,50.9,Fog,287.48,0.0,1,0,bus,8,1,Medium,1
2017-08-15 08:00:00,268.0,53.2,Rain,287.48,0.0,1,0,car,8,1,Medium,1
2017-08-15 08:00:00,259.0,54.099999999999994,Mist,287.48,0.0,1,0,car,8,1,Medium,1
2017-08-15 09:00:00,293.0,50.7,Haze,288.82,0.0,1,0,bus,9,1,Medium,1
2017-08-15 09:00:00,314.0,48.599999999999994,Mist,288.82,0.0,1,0,car,9,1,Medium,1
2017-08-15 09:00:00,298.0,50.2,Fog,288.82,0.0,1,0,bike,9,1,Medium,1
2017-08-15 10:00:00,292.0,50.8,Clouds,290.28,0.0,0,0,bus,10,1,Medium,1
2017-08-15 11:00:00,306.0,49.4,Clear,291.69,0.0,0,0,bus,11,1,Medium,1
2017-08-15 12:00:00,300.0,50.0,Clouds,293.86,0.0,0,0,bus,12,1,Medium,1
2017-08-15 13:00:00,364.0,43.6,Clear,295.23,0.0,0,0,bike,13,1,Medium,1
2017-08-15 14:00:00,319.0,48.099999999999994,Clouds,296.36,0.0,0,0,bus,14,1,Medium,1
2017-08-15 15:00:00,359.0,44.1,Clear,297.32,0.0,0,0,bus,15,1,Medium,1
2017-08-15 16:00:00,340.0,46.0,Clear,297.84,0.0,0,0,car,16,1,Medium,1
2017-08-15 17:00:00,398.0,40.199999999999996,Clear,297.57,0.0,0,0,bike,17,1,Medium,1
2017-08-15 18:00:00,377.0,42.3,Clear,296.77,0.0,1,0,bike,18,1,Medium,1
2017-08-15 19:00:00,365.0,43.5,Clouds,296.15,0.0,1,0,bike,19,1,Medium,1
2017-08-15 20:00:00,422.0,37.8,Clouds,295.0,0.0,0,0,bike,20,1,High,1
2017-08-15 21:00:00,406.0,39.4,Clouds,293.69,0.0,0,0,bus,21,1,High,1
2017-08-15 22:00:00,423.0,37.699999999999996,Clear,292.69,0.0,0,0,bike,22,1,High,1
2017-08-15 23:00:00,416.0,38.4,Clear,291.87,0.0,0,0,bus,23,1,High,1
2017-08-16 00:00:00,186.0,61.4,Clear,291.51,0.0,0,0,bus,0,2,Low,1
2017-08-16 01:00:00,246.0,55.4,Clear,291.3,0.0,0,0,bus,1,2,Medium,1
2017-08-16 02:00:00,212.0,58.8,Rain,291.08,0.0,0,0,bike,2,2,Medium,1
2017-08-16 03:00:00,217.0,58.3,Clouds,292.803,0.0,0,0,bike,3,2,Medium,1
2017-08-16 05:00:00,284.0,51.599999999999994,Clouds,292.803,0.0,0,0,bike,5,2,Medium,1
2017-08-16 06:00:00,270.0,53.0,Rain,291.07,0.0,0,0,bike,6,2,Medium,1
2017-08-16 06:00:00,252.0,54.8,Drizzle,291.07,0.0,0,0,bus,6,2,Medium,1
2017-08-16 06:00:00,265.0,53.5,Thunderstorm,291.07,0.0,0,0,car,6,2,Medium,1
2017-08-16 07:00:00,255.0,54.5,Rain,291.29,0.0,0,0,car,7,2,Medium,1
2017-08-16 07:00:00,299.0,50.099999999999994,Drizzle,291.29,0.0,0,0,bike,7,2,Medium,1
2017-08-16 08:00:00,283.0,51.7,Rain,291.37,0.0,1,0,car,8,2,Medium,1
2017-08-16 08:00:00,317.0,48.3,Mist,291.37,0.0,1,0,bike,8,2,Medium,1
2017-08-16 08:00:00,308.0,49.2,Thunderstorm,291.37,0.0,1,0,car,8,2,Medium,1
2017-08-16 09:00:00,295.0,50.5,Rain,291.77,0.0,1,0,bus,9,2,Medium,1
2017-08-16 10:00:00,294.0,50.599999999999994,Rain,292.01,0.0,0,0,car,10,2,Medium,1
2017-08-16 11:00:00,299.0,50.099999999999994,Clouds,293.23,0.0,0,0,bus,11,2,Medium,1
2017-08-16 12:00:00,331.0,46.9,Clouds,294.46,0.0,0,0,bike,12,2,Medium,1
2017-08-16 13:00:00,334.0,46.6,Clouds,294.92,0.0,0,0,bike,13,2,Medium,1
2017-08-16 14:00:00,354.0,44.6,Clouds,295.69,0.0,0,0,bike,14,2,Medium,1
2017-08-16 15:00:00,356.0,44.4,Clouds,296.84,0.0,0,0,bus,15,2,Medium,1
2017-08-16 16:00:00,356.0,44.4,Clouds,297.68,0.0,0,0,car,16,2,Medium,1
2017-08-16 17:00:00,363.0,43.699999999999996,Drizzle,297.93,0.0,0,0,car,17,2,Medium,1
2017-08-16 18:00:00,415.0,38.5,Rain,297.77,0.0,1,0,car,18,2,High,1
2017-08-16 19:00:00,387.0,41.3,Rain,297.15,0.0,1,0,bus,19,2,Medium,1
2017-08-16 19:00:00,392.0,40.8,Drizzle,297.15,0.0,1,0,bus,19,2,Medium,1
2017-08-16 19:00:00,403.0,39.699999999999996,Thunderstorm,297.15,0.0,1,0,bike,19,2,High,1
2017-08-16 20:00:00,421.0,37.9,Rain,296.31,0.0,0,0,bike,20,2,High,1
2017-08-16 20:00:00,409.0,39.099999999999994,Mist,296.31,0.0,0,0,bus,20,2,High,1
2017-08-16 21:00:00,412.0,38.8,Rain,294.86,0.0,0,0,bus,21,2,High,1
2017-08-16 21:00:00,439.0,36.099999999999994,Mist,294.86,0.0,0,0,car,21,2,High,1
2017-08-16 21:00:00,407.0,39.3,Drizzle,294.86,0.0,0,0,bus,21,2,High,1
2017-08-16 22:00:00,440.0,36.0,Rain,294.36,0.0,0,0,car,22,2,High,1
2017-08-16 22:00:00,406.0,39.4,Mist,294.36,0.0,0,0,bike,22,2,High,1
2017-08-16 22:00:00,411.0,38.9,Thunderstorm,294.36,0.0,0,0,car,22,2,High,1
2017-08-16 23:00:00,463.0,33.699999999999996,Rain,294.22,0.0,0,0,car,23,2,High,1
2017-08-17 00:00:00,195.0,60.5,Rain,294.15,0.0,0,0,bus,0,3,Low,1
2017-08-17 00:00:00,228.0,57.2,Mist,294.15,0.0,0,0,car,0,3,Medium,1
2017-08-17 01:00:00,241.0,55.9,Clouds,293.79,0.0,0,0,bus,1,3,Medium,1
2017-08-17 02:00:00,250.0,55.0,Mist,293.72,0.0,0,0,bus,2,3,Medium,1
2017-08-17 02:00:00,214.0,58.599999999999994,Rain,293.72,0.0,0,0,car,2,3,Medium,1
2017-08-17 02:00:00,241.0,55.9,Drizzle,293.72,0.0,0,0,bike,2,3,Medium,1
2017-08-17 03:00:00,232.0,56.8,Rain,293.38,0.0,0,0,bus,3,3,Medium,1
2017-08-17 03:00:00,255.0,54.5,Mist,293.38,0.0,0,0,bus,3,3,Medium,1
2017-08-17 03:00:00,266.0,53.4,Drizzle,293.38,0.0,0,0,car,3,3,Medium,1
2017-08-17 04:00:00,267.0,53.3,Rain,292.92,0.0,0,0,bike,4,3,Medium,1
2017-08-17 04:00:00,278.0,52.2,Mist,292.92,0.0,0,0,bike,4,3,Medium,1
2017-08-17 04:00:00,271.0,52.9,Drizzle,292.92,0.0,0,0,car,4,3,Medium,1
2017-08-17 05:00:00,237.0,56.3,Rain,292.53,0.0,0,0,bus,5,3,Medium,1
2017-08-17 05:00:00,267.0,53.3,Mist,292.53,0.0,0,0,car,5,3,Medium,1
2017-08-17 05:00:00,238.0,56.2,Drizzle,292.53,0.0,0,0,bike,5,3,Medium,1
2017-08-17 06:00:00,297.0,50.3,Rain,292.15,0.0,0,0,car,6,3,Medium,1
2017-08-17 06:00:00,286.0,51.4,Mist,292.15,0.0,0,0,bus,6,3,Medium,1
2017-08-17 06:00:00,302.0,49.8,Drizzle,292.15,0.0,0,0,bike,6,3,Medium,1
2017-08-17 07:00:00,274.0,52.599999999999994,Rain,291.79,0.0,0,0,bus,7,3,Medium,1
2017-08-17 07:00:00,261.0,53.9,Drizzle,291.79,0.0,0,0,bike,7,3,Medium,1
2017-08-17 08:00:00,270.0,53.0,Rain,291.94,0.0,1,0,bike,8,3,Medium,1
2017-08-17 08:00:00,284.0,51.599999999999994,Drizzle,291.94,0.0,1,0,car,8,3,Medium,1
2017-08-17 08:00:00,308.0,49.2,Mist,291.94,0.0,1,0,bike,8,3,Medium,1
2017-08-17 09:00:00,279.0,52.099999999999994,Drizzle,292.61,0.0,1,0,bus,9,3,Medium,1
2017-08-17 09:00:00,332.0,46.8,Mist,292.61,0.0,1,0,bike,9,3,Medium,1
2017-08-17 09:00:00,325.0,47.5,Rain,292.61,0.0,1,0,car,9,3,Medium,1
2017-08-17 10:00:00,341.0,45.9,Rain,292.79,0.0,0,0,bus,10,3,Medium,1
2017-08-17 10:00:00,325.0,47.5,Mist,292.79,0.0,0,0,bus,10,3,Medium,1
2017-08-17 10:00:00,323.0,47.699999999999996,Drizzle,292.79,0.0,0,0,bike,10,3,Medium,1
2017-08-17 11:00:00,317.0,48.3,Mist,292.15,0.0,0,0,car,11,3,Medium,1
2017-08-17 11:00:00,314.0,48.599999999999994,Rain,292.15,0.0,0,0,car,11,3,Medium,1
2017-08-17 12:00:00,323.0,47.699999999999996,Mist,292.0,0.0,0,0,bus,12,3,Medium,1
2017-08-17 12:00:00,348.0,45.199999999999996,Rain,292.0,0.0,0,0,car,12,3,Medium,1
2017-08-17 13:00:00,352.0,44.8,Rain,291.57,0.0,0,0,bus,13,3,Medium,1
2017-08-17 13:00:00,350.0,45.0,Mist,291.57,0.0,0,0,bike,13,3,Medium,1
2017-08-17 14:00:00,342.0,45.8,Clouds,293.15,0.0,0,0,car,14,3,Medium,1
2017-08-17 15:00:00,340.0,46.0,Clouds,294.77,0.0,0,0,bus,15,3,Medium,1
2017-08-17 16:00:00,378.0,42.199999999999996,Clouds,295.01,0.0,0,0,car,16,3,Medium,1
2017-08-17 17:00:00,368.0,43.199999999999996,Clouds,295.65,0.0,0,0,bike,17,3,Medium,1
2017-08-17 18:00:00,385.0,41.5,Clouds,295.23,0.0,1,0,bus,18,3,Medium,1
2017-08-17 19:00:00,376.0,42.4,Clouds,295.07,0.0,1,0,bike,19,3,Medium,1
2017-08-17 20:00:00,419.0,38.099999999999994,Clouds,294.69,0.0,0,0,bus,20,3,High,1
2017-08-17 21:00:00,428.0,37.199999999999996,Clouds,293.86,0.0,0,0,bike,21,3,High,1
2017-08-17 22:00:00,441.0,35.9,Clouds,292.94,0.0,0,0,bus,22,3,High,1
2017-08-17 23:00:00,437.0,36.3,Clouds,291.94,0.0,0,0,car,23,3,High,1
2017-08-18 00:00:00,220.0,58.0,Clear,290.58,0.0,0,0,bike,0,4,Medium,1
2017-08-18 01:00:00,230.0,57.0,Clear,290.15,0.0,0,0,car,1,4,Medium,1
2017-08-18 02:00:00,222.0,57.8,Clear,289.22,0.0,0,0,bike,2,4,Medium,1
2017-08-18 03:00:00,241.0,55.9,Clear,288.94,0.0,0,0,bus,3,4,Medium,1
2017-08-18 04:00:00,262.0,53.8,Clear,288.58,0.0,0,0,car,4,4,Medium,1
2017-08-18 05:00:00,283.0,51.7,Clear,288.01,0.0,0,0,bike,5,4,Medium,1
2017-08-18 06:00:00,279.0,52.099999999999994,Mist,288.0,0.0,0,0,bus,6,4,Medium,1
2017-08-18 07:00:00,282.0,51.8,Clear,287.94,0.0,0,0,bus,7,4,Medium,1
2017-08-18 08:00:00,296.0,50.4,Mist,289.22,0.0,1,0,car,8,4,Medium,1
2017-08-18 09:00:00,301.0,49.9,Rain,290.22,0.0,1,0,bus,9,4,Medium,1
2017-08-18 10:00:00,313.0,48.7,Rain,291.72,0.0,0,0,car,10,4,Medium,1
2017-08-18 10:00:00,291.0,50.9,Drizzle,291.72,0.0,0,0,car,10,4,Medium,1
2017-08-18 11:00:00,352.0,44.8,Rain,291.84,0.0,0,0,car,11,4,Medium,1
2017-08-18 11:00:00,331.0,46.9,Mist,291.84,0.0,0,0,car,11,4,Medium,1
